,Time,A,Ap,Bp,B,PT,Stim,A_wb,Ap_wb,B_wb,Bp_wb,mySubsA0,mySubsA1,mySubsA2,A_wb_DVT0,A_wb_DVT1,A_wb_DVT2,A_wb_DVT3,A_wb_DVT4,A_wb_DVT5,Ap_wb_DVT0,Ap_wb_DVT1,Ap_wb_DVT2,Ap_wb_DVT3,Ap_wb_DVT4,Ap_wb_DVT5,B_wb_DVT0,B_wb_DVT1,B_wb_DVT2,B_wb_DVT3,B_wb_DVT4,B_wb_DVT5,Bp_wb_DVT0,Bp_wb_DVT1,Bp_wb_DVT2,Bp_wb_DVT3,Bp_wb_DVT4,Bp_wb_DVT5,PTSpeed,k1,k2,k3,k4,A_T,B_T,index,dataKey
289,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
290,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
291,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
292,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
293,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
294,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
295,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
296,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
297,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
298,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
299,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
300,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
301,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
302,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
303,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
304,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
305,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
306,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
307,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
308,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
309,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
310,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
311,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,2,cellLineA
312,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
313,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
314,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
315,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
316,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
317,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
318,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
319,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
320,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
321,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
322,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
323,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
324,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
325,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
326,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
327,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
328,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
329,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
330,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
331,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
332,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
333,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
334,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
335,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,3,cellLineA
336,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
337,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
338,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
339,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
340,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
341,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
342,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
343,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
344,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
345,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
346,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
347,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
348,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
349,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
