,Akt_wb_DVT0_ZR751,Akt_wb_DVT0_MCF7,AktpT308_wb_DVT0_ZR751,AktpT308_wb_DVT0_MCF7,AktpS473_wb_DVT0_ZR751,AktpS473_wb_DVT0_MCF7,PRAS40_wb_DVT0_ZR751,PRAS40_wb_DVT0_MCF7,PRAS40pT246_wb_DVT0_ZR751,PRAS40pT246_wb_DVT0_MCF7,S6K_wb_DVT0_ZR751,S6K_wb_DVT0_MCF7,S6KpT389_wb_DVT0_ZR751,S6KpT389_wb_DVT0_MCF7,TSC2_wb_DVT0_ZR751,TSC2_wb_DVT0_MCF7,TSC2pT1462_wb_DVT0_ZR751,TSC2pT1462_wb_DVT0_MCF7,IRS1_wb_DVT0_ZR751,IRS1_wb_DVT0_MCF7,IRS1pS636_639_wb_DVT0_ZR751,IRS1pS636_639_wb_DVT0_MCF7,FourEBP1_wb_DVT0_ZR751,FourEBP1_wb_DVT0_MCF7,FourEBP1pT37_46_wb_DVT0_ZR751,FourEBP1pT37_46_wb_DVT0_MCF7,Akt_wb_DVT1_ZR751,Akt_wb_DVT1_MCF7,AktpT308_wb_DVT1_ZR751,AktpT308_wb_DVT1_MCF7,AktpS473_wb_DVT1_ZR751,AktpS473_wb_DVT1_MCF7,PRAS40_wb_DVT1_ZR751,PRAS40_wb_DVT1_MCF7,PRAS40pT246_wb_DVT1_ZR751,PRAS40pT246_wb_DVT1_MCF7,S6K_wb_DVT1_ZR751,S6K_wb_DVT1_MCF7,S6KpT389_wb_DVT1_ZR751,S6KpT389_wb_DVT1_MCF7,TSC2_wb_DVT1_ZR751,TSC2_wb_DVT1_MCF7,TSC2pT1462_wb_DVT1_ZR751,TSC2pT1462_wb_DVT1_MCF7,IRS1_wb_DVT1_ZR751,IRS1_wb_DVT1_MCF7,IRS1pS636_639_wb_DVT1_ZR751,IRS1pS636_639_wb_DVT1_MCF7,FourEBP1_wb_DVT1_ZR751,FourEBP1_wb_DVT1_MCF7,FourEBP1pT37_46_wb_DVT1_ZR751,FourEBP1pT37_46_wb_DVT1_MCF7,Akt_wb_DVT2_ZR751,Akt_wb_DVT2_MCF7,AktpT308_wb_DVT2_ZR751,AktpT308_wb_DVT2_MCF7,AktpS473_wb_DVT2_ZR751,AktpS473_wb_DVT2_MCF7,PRAS40_wb_DVT2_ZR751,PRAS40_wb_DVT2_MCF7,PRAS40pT246_wb_DVT2_ZR751,PRAS40pT246_wb_DVT2_MCF7,S6K_wb_DVT2_ZR751,S6K_wb_DVT2_MCF7,S6KpT389_wb_DVT2_ZR751,S6KpT389_wb_DVT2_MCF7,TSC2_wb_DVT2_ZR751,TSC2_wb_DVT2_MCF7,TSC2pT1462_wb_DVT2_ZR751,TSC2pT1462_wb_DVT2_MCF7,IRS1_wb_DVT2_ZR751,IRS1_wb_DVT2_MCF7,IRS1pS636_639_wb_DVT2_ZR751,IRS1pS636_639_wb_DVT2_MCF7,FourEBP1_wb_DVT2_ZR751,FourEBP1_wb_DVT2_MCF7,FourEBP1pT37_46_wb_DVT2_ZR751,FourEBP1pT37_46_wb_DVT2_MCF7,Akt_wb_DVT3_ZR751,Akt_wb_DVT3_MCF7,AktpT308_wb_DVT3_ZR751,AktpT308_wb_DVT3_MCF7,AktpS473_wb_DVT3_ZR751,AktpS473_wb_DVT3_MCF7,PRAS40_wb_DVT3_ZR751,PRAS40_wb_DVT3_MCF7,PRAS40pT246_wb_DVT3_ZR751,PRAS40pT246_wb_DVT3_MCF7,S6K_wb_DVT3_ZR751,S6K_wb_DVT3_MCF7,S6KpT389_wb_DVT3_ZR751,S6KpT389_wb_DVT3_MCF7,TSC2_wb_DVT3_ZR751,TSC2_wb_DVT3_MCF7,TSC2pT1462_wb_DVT3_ZR751,TSC2pT1462_wb_DVT3_MCF7,IRS1_wb_DVT3_ZR751,IRS1_wb_DVT3_MCF7,IRS1pS636_639_wb_DVT3_ZR751,IRS1pS636_639_wb_DVT3_MCF7,FourEBP1_wb_DVT3_ZR751,FourEBP1_wb_DVT3_MCF7,FourEBP1pT37_46_wb_DVT3_ZR751,FourEBP1pT37_46_wb_DVT3_MCF7,Akt_wb_DVT4_ZR751,Akt_wb_DVT4_MCF7,AktpT308_wb_DVT4_ZR751,AktpT308_wb_DVT4_MCF7,AktpS473_wb_DVT4_ZR751,AktpS473_wb_DVT4_MCF7,PRAS40_wb_DVT4_ZR751,PRAS40_wb_DVT4_MCF7,PRAS40pT246_wb_DVT4_ZR751,PRAS40pT246_wb_DVT4_MCF7,S6K_wb_DVT4_ZR751,S6K_wb_DVT4_MCF7,S6KpT389_wb_DVT4_ZR751,S6KpT389_wb_DVT4_MCF7,TSC2_wb_DVT4_ZR751,TSC2_wb_DVT4_MCF7,TSC2pT1462_wb_DVT4_ZR751,TSC2pT1462_wb_DVT4_MCF7,IRS1_wb_DVT4_ZR751,IRS1_wb_DVT4_MCF7,IRS1pS636_639_wb_DVT4_ZR751,IRS1pS636_639_wb_DVT4_MCF7,FourEBP1_wb_DVT4_ZR751,FourEBP1_wb_DVT4_MCF7,FourEBP1pT37_46_wb_DVT4_ZR751,FourEBP1pT37_46_wb_DVT4_MCF7,Akt_wb_DVT5_ZR751,Akt_wb_DVT5_MCF7,AktpT308_wb_DVT5_ZR751,AktpT308_wb_DVT5_MCF7,AktpS473_wb_DVT5_ZR751,AktpS473_wb_DVT5_MCF7,PRAS40_wb_DVT5_ZR751,PRAS40_wb_DVT5_MCF7,PRAS40pT246_wb_DVT5_ZR751,PRAS40pT246_wb_DVT5_MCF7,S6K_wb_DVT5_ZR751,S6K_wb_DVT5_MCF7,S6KpT389_wb_DVT5_ZR751,S6KpT389_wb_DVT5_MCF7,TSC2_wb_DVT5_ZR751,TSC2_wb_DVT5_MCF7,TSC2pT1462_wb_DVT5_ZR751,TSC2pT1462_wb_DVT5_MCF7,IRS1_wb_DVT5_ZR751,IRS1_wb_DVT5_MCF7,IRS1pS636_639_wb_DVT5_ZR751,IRS1pS636_639_wb_DVT5_MCF7,FourEBP1_wb_DVT5_ZR751,FourEBP1_wb_DVT5_MCF7,FourEBP1pT37_46_wb_DVT5_ZR751,FourEBP1pT37_46_wb_DVT5_MCF7,Time
0,0.8847042547088527,1.1276656642157585,0.4719558458365436,0.5519794604294748,0.47986490246322566,0.46569676712101027,1.0274921025846873,0.6686211842487295,0.38271366394587714,0.2817899870426152,0.5516059528129433,1.1279022101515774,0.2570498899978745,0.48736671290258765,0.9516136955819695,1.2609816839935124,0.5553058744585908,0.5617118599323441,0.5868671289141334,1.182001645640336,0.3188434507779961,0.6275476836746154,1.5159198438895596,0.7094659755026139,0.5607376079484474,0.24244653570216296,0.9190772863478424,1.250570841039613,1.1634700932333943,0.9809374484560561,0.9643028751524504,1.2076010078925716,1.1085956248980195,0.8694248438449956,1.0368551673636177,0.9778033586660654,0.6720891341220252,1.38369305991288,0.3739930247369819,1.1894570959487092,0.8823101627186867,1.241326897294887,0.7793168746388012,1.2617105921025842,0.7166677093821029,1.281978091817384,0.5046771882429507,1.812882748491482,1.37640489041067,0.6293964251565632,1.132336590316614,0.590193202424125,0.9141227271424492,1.0203655187777536,1.119081541281771,1.1836458989205125,1.0880399908983327,1.3337795896562752,1.1484723994986752,0.9317199648080274,1.3104861143208624,0.9983372219566323,0.653461132323256,1.5126158104040357,0.5971253450158726,1.9101218797411275,0.9587836477407525,1.1703966017515095,0.8553511954558742,1.2481486316099275,0.7422880017456586,1.1913304027335578,0.7317878720565485,1.515718541597219,1.469474629988071,0.5955608749067733,1.7675511083956914,0.7661859195308668,0.9351911002926867,1.0016043004538155,0.9900375471148319,1.2152714516724843,0.8849184900105879,1.334742371961335,1.1415763054232613,1.0385811039111121,1.2028583921024023,1.0169495391830325,0.639367240643748,1.4247229958672372,0.7281605991237283,2.0725010118564238,0.829327625863809,1.0305691493693898,0.8471596590166754,1.4779424246221016,0.7600173835673862,1.4099211106765668,0.753022913066868,1.4230284080453748,1.368480898883531,0.642230122942454,1.7400228648864202,0.7875054748608445,0.8607909868905936,0.9909233605689804,0.9649867257839655,1.3282081152633596,0.8168003907758848,1.2425121586603582,1.0347558671399126,0.9327678096482127,1.3300302885537403,1.0663499801008898,0.6272496463348001,1.379622902754171,0.7274805878129996,1.6481441601077922,0.8071391766326772,0.9850215317987491,0.8690214875729786,1.2472953838765,0.7488674816178743,1.43243607428282,0.7474356223250788,1.294247439927734,1.1542050057458018,0.5239265936835462,1.4739404207415376,0.7317225601811987,1.0045314031134136,1.0904525564482406,0.9201757354990858,1.1102501365085211,0.8817495182241474,1.2999919371838218,1.0890233248234986,1.00896946917087,1.3019351542825006,1.093891132481766,0.5781327328319887,1.449537181841337,0.6872384847527511,1.321361208003153,0.8208775554570685,1.0616522717969907,0.8970779131510433,1.3999581035625768,0.6017293478286421,1.3458956217935392,0.7343357866713974,1.5364723451227356,1.4129119098867968,0.6020228290036186,1.470127911832251,0.737229803179842,7402.0
